Geneid	control1	control2	control3	control4	necrosis1	necrosis2	necrosis3	necrosis4
FGSG_00443	176	171	7	5	0	0	16	16
FGSG_00444	886	884	101	101	71	71	93	91
FGSG_00445	3215	3233	402	410	85	88	169	162
FGSG_00446	684	669	56	48	10	10	13	11
FGSG_00447	123	124	13	18	1	1	11	10
FGSG_00448	1486	1485	120	122	16	16	22	20
FGSG_00449	1715	1744	83	84	6	6	5	5
FGSG_00450	2730	2677	425	403	21	21	444	432
FGSG_00451	7	7	3	3	0	0	1	1
FGSG_00452	681	635	48	39	1	1	1	1
FGSG_00453	2	2	0	0	0	0	1	1
FGSG_00454	160	158	11	10	21	19	22	23
FGSG_00455	6624	6619	446	447	572	569	77	77
FGSG_00456	12	11	1	1	0	0	0	0
FGSG_00457	138	137	12	13	2	2	2	2
FGSG_00458	461	455	16	20	1	1	3	3
FGSG_00459	1131	1127	43	42	63	64	22	21
FGSG_00460	994	978	122	122	7	7	4	4
FGSG_00461	631	627	67	66	26	26	19	19
FGSG_00462	128	129	11	10	5	5	4	3
FGSG_00463	1299	1307	281	275	254	256	78	77
FGSG_11768	69	71	14	13	67	68	9	7
FGSG_00464	2160	2127	325	313	469	466	96	88
FGSG_00465	532	521	81	78	23	23	54	49
FGSG_00466	157	164	8	11	4	4	20	23
FGSG_00467	1566	1553	122	120	33	33	7	7
FGSG_00468	257	257	39	39	10	10	13	12
FGSG_00469	2401	2356	143	147	222	218	28	29
FGSG_11769	1	1	0	0	7	7	3	2
FGSG_00470	647	646	67	67	18	18	23	23
FGSG_00471	6583	6564	439	446	138	139	42	43
FGSG_00472	3843	3827	372	375	390	392	99	103
FGSG_11770	73	60	27	28	7	8	9	8
FGSG_00473	6	6	3	3	0	0	4	4
FGSG_11771	326	328	50	47	10	11	11	12
FGSG_00474	370	379	49	52	8	8	10	9
FGSG_00475	822	806	94	84	28	28	13	13
FGSG_00476	422	421	31	33	27	27	8	8
FGSG_00477	930	943	46	53	1	1	6	7
FGSG_00478	736	746	150	149	52	54	50	54
FGSG_00479	4	4	0	0	2	2	0	0
FGSG_20506	0	1	1	1	0	0	0	0
FGSG_00480	369	369	56	58	1	1	8	6
FGSG_00481	571	574	69	64	46	46	19	18
FGSG_00482	44	44	6	6	19	19	14	13
FGSG_00483	4936	4908	1021	964	1282	1273	638	630
FGSG_20507	3	2	0	0	8	7	1	1
FGSG_00484	13	13	3	2	3	1	2	2
FGSG_00485	1016	1010	134	138	7	7	7	5
FGSG_00486	999	998	87	89	16	16	40	40
FGSG_00487	19	19	0	0	1	1	6	5
FGSG_00488	140	139	7	7	10	10	15	13
FGSG_00489	4903	4860	587	557	388	389	221	221
FGSG_00490	780	773	107	108	7	8	126	121
FGSG_00491	1178	1178	191	185	234	229	333	337
FGSG_00492	21256	21192	2686	2661	2749	2734	6917	6891
FGSG_11772	9	9	0	1	4	7	6	5
FGSG_00493	471	468	28	27	22	22	44	47
FGSG_00494	104	116	7	8	2	2	1	2
FGSG_00495	434	446	39	45	22	22	12	11
FGSG_00496	4312	4429	306	330	16	16	100	104
FGSG_11773	55	59	7	8	3	3	4	6
FGSG_00497	14834	14658	488	466	583	574	89	95
FGSG_00499	870	868	98	90	91	92	32	30
FGSG_00500	818	815	139	136	196	195	129	127
FGSG_00501	355	366	29	30	15	15	20	17
FGSG_00502	1356	1347	226	221	42	42	32	23
FGSG_00503	99	99	12	14	5	5	2	2
FGSG_00504	241	241	89	89	0	0	6	6
FGSG_00505	583	592	56	53	0	0	9	9
FGSG_00506	148	147	21	21	0	0	1	1
FGSG_00507	1189	1196	105	105	15	15	23	25
FGSG_00508	2047	2014	174	167	12	13	21	21
FGSG_00509	1851	1823	270	271	42	42	44	42
FGSG_00510	613	612	61	59	3	3	13	13
FGSG_00511	337	343	42	43	0	0	5	5
FGSG_00512	625	634	52	49	13	14	5	5
FGSG_00514	1278	1286	97	101	5	5	16	18
FGSG_00513	0	0	0	0	0	0	0	0
FGSG_00515	1294	1293	196	187	168	166	267	265
FGSG_11774	5	6	2	2	3	3	2	1
FGSG_11775	3	3	1	1	0	0	1	1
FGSG_00516	37	40	7	7	1	1	4	3
FGSG_00517	33	33	0	0	1	1	10	10
FGSG_00518	821	853	103	100	34	34	32	33
FGSG_00519	703	703	72	69	2	2	5	5
FGSG_00520	471	466	64	61	1	1	12	12
FGSG_00521	93	97	7	10	3	1	2	3
FGSG_00522	190	193	4	4	29	29	11	12
FGSG_00523	23381	23293	1597	1580	804	800	872	853
FGSG_00524	3940	3937	337	332	18	18	141	144
FGSG_00525	10	10	2	3	0	0	2	2
FGSG_00526	106	117	10	11	0	0	2	2
FGSG_00527	230	242	62	64	5	5	14	15
FGSG_11776	86	89	11	12	2	2	5	5
FGSG_11777	4999	5156	106	115	35	35	92	99
FGSG_00528	384	388	26	25	5	5	0	0
FGSG_00529	1485	1484	198	198	13	13	12	12
FGSG_00530	900	892	77	77	14	15	3	3
FGSG_00531	817	833	53	56	13	13	4	3
FGSG_11778	0	0	0	0	0	0	0	0
FGSG_00532	704	701	71	70	9	9	31	33
FGSG_00533	660	640	97	77	19	20	18	18
FGSG_00534	515	515	45	42	20	18	22	18
FGSG_00535	41	41	2	2	10	10	9	9
FGSG_00536	6424	6414	302	301	200	199	89	90
FGSG_00537	177	178	18	17	55	53	24	23
FGSG_00538	1604	1595	166	158	60	63	112	112
FGSG_00539	372	372	12	12	37	36	63	63
FGSG_00540	0	0	0	0	1	1	0	0
FGSG_00541	137	137	7	7	8	8	1	1
FGSG_00542	23	23	7	7	4	4	2	2
FGSG_00543	529	533	127	124	1	1	12	16
FGSG_00544	188	175	12	13	6	6	2	2
FGSG_00545	829	828	127	127	8	8	12	12
FGSG_11779	3	3	0	0	2	2	1	1
FGSG_00546	348	355	72	71	13	13	25	24
FGSG_11780	6	6	3	0	0	0	0	0
FGSG_11781	2216	2208	190	173	7	7	13	12
FGSG_00548	53	56	23	19	0	0	1	1
FGSG_00549	1350	1340	213	215	35	35	34	35
FGSG_00550	57	57	19	20	1	1	16	17
FGSG_00551	276	273	121	120	0	0	8	8
FGSG_00552	1524	1516	343	334	161	159	48	47
FGSG_00553	987	984	166	153	29	28	44	44
FGSG_00554	34446	34409	8152	8096	2241	2236	4796	4804
FGSG_00555	914	916	71	67	27	27	29	25
FGSG_00556	656	655	121	121	60	60	40	40
FGSG_00557	0	0	0	0	0	0	6	6
FGSG_20508	0	0	0	0	0	0	0	0
FGSG_00558	1199	1199	127	129	3	3	8	8
FGSG_00559	1644	1644	122	129	11	11	20	19
FGSG_00560	976	974	132	129	3	3	17	17
FGSG_00561	11944	11982	830	811	222	222	202	202
FGSG_00562	1418	1423	73	72	4	4	13	13
FGSG_00563	90	90	9	8	2	2	8	7
FGSG_00564	1987	1988	122	119	8	8	14	14
FGSG_11782	1323	1319	228	223	6	6	7	7
FGSG_11783	0	0	0	0	0	0	0	0
FGSG_00565	379	389	197	208	1	1	26	27
FGSG_00566	234	234	23	23	18	18	57	56
FGSG_00567	2950	2933	776	754	194	187	416	407
FGSG_00568	366	362	38	37	258	258	95	99
FGSG_00569	20	21	2	2	16	16	14	13
FGSG_00570	1638	1630	156	158	7	7	8	8
FGSG_11784	52	52	12	9	0	0	1	1
FGSG_00571	156	157	11	11	71	73	18	20
FGSG_00572	1241	1236	121	125	0	0	118	119
FGSG_11785	10	7	0	0	0	0	0	0
FGSG_00573	1935	1913	159	146	27	27	15	11
FGSG_00574	1049	1036	230	223	17	17	21	22
FGSG_11786	483	487	24	23	0	0	9	9
FGSG_11787	266	269	17	13	4	4	8	8
FGSG_00576	1227	1225	136	133	39	39	73	69
FGSG_00577	1427	1423	76	72	8	8	9	9
FGSG_00578	447	456	99	95	7	7	8	5
FGSG_00579	48	49	9	8	0	0	4	4
FGSG_00581	819	805	56	57	10	10	8	9
FGSG_00582	35	35	5	7	0	0	2	2
FGSG_00583	143	143	35	36	14	14	74	73
FGSG_00584	1346	1358	192	188	72	73	55	57
FGSG_00585	269	252	23	23	19	19	15	14
FGSG_00586	1297	1284	25	23	8	7	9	9
FGSG_11788	1	1	0	0	0	0	1	2
FGSG_11789	11	11	0	0	1	1	2	2
FGSG_00587	506	507	23	24	4	4	6	6
FGSG_00588	3590	3573	174	175	120	120	25	25
FGSG_00589	823	811	62	54	196	195	102	100
FGSG_00590	1885	1877	87	89	62	62	34	34
FGSG_00591	1099	1103	99	108	23	23	68	73
FGSG_00592	4095	4086	759	753	78	79	148	157
FGSG_00593	384	383	56	56	14	14	15	18
FGSG_00594	25	19	2	2	0	0	2	2
FGSG_00595	2705	2700	184	178	89	90	25	26
FGSG_11790	2	2	1	1	1	1	2	2
FGSG_00596	146	146	19	21	21	20	58	57
FGSG_00597	1955	1944	171	164	91	91	33	33
FGSG_00598	353	350	29	28	0	0	10	10
FGSG_00599	356	376	20	21	10	12	7	7
FGSG_00600	137	137	21	21	1	1	5	6
FGSG_00601	55	51	4	4	9	9	1	1
FGSG_00602	42	44	57	51	1	1	240	235
FGSG_00603	2285	2277	245	245	25	25	105	104
FGSG_00604	361	362	23	21	12	11	8	8
FGSG_11791	1718	1629	415	397	86	76	110	103
FGSG_11792	3893	3931	866	873	266	266	186	185
FGSG_00605	5	5	2	2	1	1	1	2
FGSG_00606	49	50	1	2	4	4	7	8
FGSG_00607	288	287	37	33	0	0	2	2
FGSG_00608	1248	1238	329	311	95	95	238	239
FGSG_00609	430	430	79	76	9	9	29	28
FGSG_00610	1069	1062	54	54	2	2	20	22
FGSG_11793	637	647	63	64	0	0	4	2
FGSG_00611	104	100	6	4	0	0	0	0
FGSG_00612	971	973	129	128	3	3	11	11
FGSG_00613	362	357	46	47	3	5	5	5
FGSG_00614	1527	1520	132	126	22	22	8	8
FGSG_00615	3081	3102	430	451	11	11	75	73
FGSG_20509	6	8	0	0	0	0	0	0
FGSG_00616	362	375	65	66	2	2	11	12
FGSG_00617	505	491	64	63	0	0	5	6
FGSG_00618	447	446	98	97	1	1	7	7
FGSG_00619	2	2	2	2	0	0	2	2
FGSG_00620	1006	998	59	55	36	36	5	3
FGSG_00621	60	60	6	6	1	1	0	1
FGSG_00622	1918	1918	71	66	0	0	0	0
FGSG_00623	501	506	30	31	2	2	3	4
FGSG_00624	28	28	3	4	0	0	0	0
FGSG_00625	37	37	12	12	0	0	3	3
FGSG_00626	361	352	23	26	1	1	1	1
FGSG_00627	2373	2377	189	178	16	16	11	11
FGSG_00628	196	204	16	15	4	4	2	2
FGSG_00629	1941	1933	107	106	127	124	114	112
FGSG_00630	22	22	2	1	0	0	1	0
FGSG_00631	14774	14770	422	424	1349	1345	40	41
FGSG_11794	1475	1450	136	130	26	26	16	15
FGSG_11795	597	602	71	78	7	6	10	9
FGSG_00633	5514	5497	2156	2108	2593	2596	998	996
FGSG_00634	9464	9448	368	361	160	160	73	77
FGSG_00635	89	99	8	7	2	2	2	3
FGSG_00636	444	447	30	30	19	19	8	8
FGSG_00637	4365	4349	368	366	49	49	90	89
FGSG_00638	1525	1528	131	132	6	6	51	52
FGSG_00639	3083	3063	349	337	45	49	137	135
FGSG_00640	66	66	10	10	0	0	1	1
FGSG_00641	1889	1878	131	127	16	16	9	8
FGSG_00642	266	263	36	33	6	6	22	21
FGSG_00643	2876	2885	365	367	103	102	83	82
FGSG_00644	10314	10291	767	755	129	129	290	291
FGSG_00645	1292	1267	178	174	14	14	10	10
FGSG_00646	1979	1980	147	153	48	48	10	9
FGSG_00647	769	776	600	592	125	126	309	308
FGSG_00648	63	64	2	3	1	1	2	2
FGSG_00649	3297	3305	210	217	23	23	18	19
FGSG_11796	7	7	3	3	0	0	2	2
FGSG_11797	2653	2656	287	295	13	13	9	9
FGSG_00652	19901	19702	1388	1322	506	505	118	123
FGSG_00653	172	173	22	21	12	12	3	3
FGSG_00654	2188	2180	151	150	42	42	11	11
FGSG_11798	32	43	4	4	0	0	1	1
FGSG_00655	2318	2287	112	111	8	8	10	10
FGSG_00656	4528	4514	354	349	43	43	26	26
FGSG_00657	184	182	38	37	0	0	3	3
FGSG_00658	2376	2384	188	183	34	35	19	18
FGSG_00659	572	577	27	20	0	0	3	3
FGSG_00660	134	139	59	60	3	3	27	29
FGSG_00661	1079	1079	66	67	31	31	19	19
FGSG_11799	1707	1696	117	118	23	23	26	27
FGSG_11800	608	651	51	60	9	9	14	14
FGSG_11801	3	3	0	0	0	0	2	2
FGSG_00663	5923	5902	310	302	142	143	117	114
FGSG_00664	0	0	0	0	0	0	0	0
FGSG_00665	822	823	67	72	2	2	15	17
FGSG_00666	2891	2842	191	177	77	71	27	24
FGSG_00667	1883	1884	226	217	50	50	49	51
FGSG_00668	5	5	2	2	6	6	1	1
FGSG_11802	2	2	0	0	0	0	0	0
FGSG_00669	517	520	121	127	16	16	22	21
FGSG_20510	0	0	1	0	0	0	0	0
FGSG_00670	509	511	35	35	5	5	6	6
FGSG_00671	7929	7930	341	332	150	152	80	80
FGSG_00672	141	141	49	48	0	0	3	3
FGSG_00673	5	5	2	1	0	0	0	0
FGSG_00674	4	4	0	1	0	0	0	0
FGSG_00675	245	245	22	21	2	2	1	1
FGSG_11803	409	409	28	27	2	2	1	1
FGSG_11804	0	0	0	0	0	0	0	0
FGSG_00677	3748	3742	237	236	30	30	26	23
FGSG_00678	124	129	40	40	1	1	2	2
FGSG_11805	943	947	44	46	5	5	5	7
FGSG_11806	9	9	7	4	0	0	1	1
FGSG_00680	1234	1234	791	785	8	8	96	96
FGSG_11807	0	0	1	1	0	0	0	0
FGSG_00681	27780	27733	1937	1939	48	49	237	240
FGSG_00682	753	753	130	134	6	6	12	12
FGSG_00683	168	162	11	12	0	0	11	11
FGSG_00684	217	220	25	22	2	2	10	10
FGSG_00685	83	84	8	8	0	0	4	4
FGSG_00686	6211	6204	487	487	21	21	27	27
FGSG_00687	403	356	39	28	5	5	10	9
FGSG_11808	1789	1790	105	108	10	9	14	15
FGSG_00688	2249	2235	222	221	50	50	87	86
FGSG_00689	959	956	89	84	43	43	19	20
FGSG_00690	1280	1297	77	82	12	13	10	10
FGSG_00691	162	163	27	31	6	6	7	8
FGSG_00692	37	36	5	5	0	0	4	3
FGSG_11809	12	12	0	0	0	0	3	4
FGSG_00693	505	507	32	33	13	17	4	4
FGSG_00694	249	248	29	31	3	3	10	8
FGSG_00695	3822	3812	308	307	3	3	7	7
FGSG_00696	298	297	27	31	0	0	5	9
FGSG_00697	141	144	79	83	3	3	2	2
FGSG_11810	804	802	69	66	3	3	2	2
FGSG_00698	620	615	35	32	16	16	19	19
FGSG_11811	1364	1369	165	162	17	17	27	25
FGSG_11812	2516	2537	334	346	121	126	26	29
FGSG_00700	391	385	59	60	1	1	3	3
FGSG_00701	37	37	6	5	1	1	2	2
FGSG_00702	2280	2264	589	574	189	189	41	38
FGSG_00703	2389	2442	251	239	58	57	17	18
FGSG_00704	1502	1494	87	84	136	138	33	34
FGSG_00705	541	542	46	53	15	15	10	10
FGSG_00706	5402	5380	298	297	17	17	30	27
FGSG_11813	2	2	0	0	4	4	0	0
FGSG_00707	346	344	55	53	12	11	24	24
FGSG_00708	88	94	24	26	2	2	12	10
FGSG_00709	518	516	41	42	71	77	46	45
FGSG_00710	1265	1259	105	103	755	766	79	83
FGSG_11814	165	163	68	66	369	368	415	414
FGSG_11815	465	462	115	111	52	53	71	67
FGSG_00712	337	339	38	39	57	56	81	84
FGSG_00713	239	243	24	24	166	165	103	101
FGSG_11816	18	18	0	0	39	39	2	4
FGSG_00714	4670	4649	732	719	1051	1042	524	517
FGSG_00715	505	497	81	73	18	19	5	3
FGSG_00716	310	307	44	46	23	23	12	11
FGSG_00717	1568	1564	54	53	10	10	4	3
FGSG_00718	4057	4054	228	233	254	252	23	25
FGSG_00719	1732	1714	171	170	38	38	18	16
FGSG_11817	59	56	3	3	0	0	4	4
FGSG_00720	2660	2651	328	323	60	60	29	27
FGSG_00721	919	918	99	94	13	13	16	17
FGSG_00722	3215	3204	319	312	22	22	9	9
FGSG_00723	163	158	14	13	1	1	9	10
FGSG_00724	1264	1262	67	58	1	1	6	6
FGSG_00725	139	138	10	10	3	3	17	17
FGSG_00726	653	648	60	59	7	9	15	15
FGSG_00727	1598	1578	249	228	270	271	50	52
FGSG_00728	743	741	60	57	1	1	44	45
FGSG_11818	0	0	0	0	0	0	3	4
FGSG_00729	374	372	128	128	72	71	67	66
FGSG_00730	328	323	30	29	6	6	16	16
FGSG_00731	3527	3522	304	296	48	48	52	53
FGSG_00732	2861	2864	342	335	18	18	7	7
FGSG_00733	1	1	0	0	1	1	1	1
FGSG_00734	2	2	1	1	0	0	1	1
FGSG_00735	41	41	8	8	5	5	9	9
FGSG_00736	332	328	6	6	27	25	17	16
FGSG_11819	2	2	1	1	0	1	2	2
FGSG_00737	2160	2185	350	356	69	70	38	40
FGSG_00738	438	436	45	49	434	426	205	203
FGSG_00739	31	31	5	5	10	10	24	26
FGSG_00740	1070	1070	116	116	6	6	4	4
FGSG_00741	847	853	71	81	1	1	7	7
FGSG_00742	46	46	6	7	0	0	5	5
FGSG_00743	6345	6320	530	525	125	124	111	107
FGSG_00744	1935	1925	159	155	27	27	13	12
FGSG_00745	196	198	17	16	3	3	9	10
FGSG_00746	2522	2437	201	188	116	113	133	128
FGSG_00747	1261	1251	86	86	8	7	12	12
FGSG_00748	581	582	96	93	2	2	16	15
FGSG_00749	472	477	40	41	2	2	3	4
FGSG_00750	304	300	28	26	2	2	5	5
FGSG_00751	259	268	21	21	4	4	6	6
FGSG_00752	711	716	71	67	13	9	7	5
FGSG_00753	367	368	19	20	3	3	3	3
FGSG_11820	2786	2771	238	233	16	16	13	12
FGSG_11821	900	850	82	81	23	24	9	12
FGSG_11822	4	4	1	1	0	0	1	2
FGSG_00756	127	141	11	13	0	0	2	2
FGSG_00757	985	1010	40	44	0	0	3	3
FGSG_00758	555	560	26	28	2	2	1	1
FGSG_11823	1	1	2	2	0	0	1	1
FGSG_00759	145	145	48	46	0	0	3	3
FGSG_00760	111	111	3	3	1	1	10	11
FGSG_00761	320	316	8	10	5	5	10	12
FGSG_00762	314	316	24	26	1	1	32	33
FGSG_00763	12	12	3	4	10	10	19	19
FGSG_00764	4	4	0	0	9	8	7	9
FGSG_00765	10019	9983	1258	1262	1284	1282	388	386
FGSG_00766	1358	1358	133	132	10612	10574	1676	1683
FGSG_00767	608	600	38	37	871	876	507	510
FGSG_00768	986	994	78	80	111	112	83	82
FGSG_00769	634	624	61	58	569	569	267	262
FGSG_00770	0	0	2	1	0	0	4	4
FGSG_00771	285	286	33	35	11	10	18	19
FGSG_00772	4	4	1	1	0	0	3	3
FGSG_00773	0	0	3	3	0	0	3	3
FGSG_00774	354	353	40	37	4	4	7	7
FGSG_00775	47	46	8	7	3	3	15	15
FGSG_00776	2218	2228	138	145	6	6	19	20
FGSG_00777	9848	9840	467	459	46	43	668	675
FGSG_00778	148	150	12	12	0	0	0	0
FGSG_00779	1	1	1	2	0	0	0	1
FGSG_00780	1075	1076	101	100	0	0	12	13
FGSG_00781	1927	1923	152	147	3	3	15	15
FGSG_00782	25	25	4	5	2	2	5	6
FGSG_00783	16	16	2	2	1	1	2	1
FGSG_00784	3	2	1	1	4	4	3	4
FGSG_00785	7	6	5	5	2	2	2	2
FGSG_00786	3105	3027	520	480	446	441	116	116
FGSG_00787	1277	1262	126	118	146	139	58	57
FGSG_00788	173	169	16	14	23	23	14	15
FGSG_00789	481	479	49	49	7	7	4	4
FGSG_00790	744	740	48	46	4	4	3	4
FGSG_11824	111	110	15	16	16	15	16	17
FGSG_11825	2940	2946	349	348	595	594	242	242
FGSG_00792	280	287	36	32	134	134	155	160
FGSG_00793	67	62	35	34	9	7	21	16
FGSG_00794	489	504	61	60	1	1	14	14
FGSG_11826	33	35	9	9	2	1	6	6
FGSG_11827	16	16	2	2	0	0	0	0
FGSG_00796	43	38	17	17	0	0	4	4
FGSG_00797	1156	1148	81	76	0	0	1	1
FGSG_00798	6652	6627	296	289	67	68	99	98
FGSG_00799	291	296	71	76	20	20	4	5
FGSG_00800	2244	2226	269	257	10	10	18	18
FGSG_00801	170	168	19	19	0	0	4	4
FGSG_20511	4	4	1	1	0	0	0	0
FGSG_00802	8610	8612	324	328	106	106	80	81
FGSG_00803	817	833	174	170	29	29	13	13
FGSG_00804	820	842	79	80	9	9	5	5
FGSG_00805	705	689	103	99	10	9	5	5
FGSG_00806	23	21	3	2	0	0	9	9
FGSG_20512	0	0	0	0	0	0	0	0
FGSG_00807	67	67	12	10	10	12	90	92
FGSG_00808	1382	1396	48	48	28	28	21	21
FGSG_00809	1077	1075	64	63	1	1	4	4
FGSG_00810	517	525	37	35	11	11	3	2
FGSG_00811	1377	1413	228	245	1	1	8	9
FGSG_00812	417	364	101	85	4	4	8	9
FGSG_00813	1226	1260	158	157	29	31	37	35
FGSG_00814	683	686	45	43	7	7	7	7
FGSG_00815	656	655	90	91	20	20	17	16
FGSG_11828	7308	7303	760	750	1665	1658	803	805
FGSG_11829	1062	1062	145	147	28	28	22	23
FGSG_00817	1017	1006	123	116	721	706	414	401
FGSG_00818	5907	5886	512	505	247	243	105	102
FGSG_00819	608	604	70	66	5	5	20	22
FGSG_00820	1133	1141	103	100	30	30	11	11
FGSG_00821	315	310	18	17	6	6	1	1
FGSG_11830	5	5	1	1	0	0	0	0
FGSG_00822	1227	1231	70	70	8	8	16	16
FGSG_00823	299	321	39	42	0	3	6	6
FGSG_00824	2396	2383	219	216	18	18	22	22
FGSG_00825	379	379	30	27	0	0	8	8
FGSG_00826	157	155	20	19	1	1	0	0
FGSG_00827	1319	1326	101	101	27	27	16	18
FGSG_00828	39	39	7	6	5	5	4	3
FGSG_00829	135	133	26	24	3	3	1	1
FGSG_11831	152	157	17	17	6	7	5	4
FGSG_11832	268	266	37	36	9	9	12	12
FGSG_00831	2921	2891	365	349	55	54	97	94
FGSG_00832	58	58	9	11	1	1	35	32
FGSG_00833	2095	2085	154	154	124	124	117	112
FGSG_00834	58	60	16	20	9	9	50	50
FGSG_11833	43	44	10	12	4	2	27	26
FGSG_11834	293	284	22	19	12	14	85	80
FGSG_00836	420	420	110	109	201	201	752	725
FGSG_00837	577	558	62	59	659	643	730	621
FGSG_00838	30663	30614	3216	3191	285027	284467	41753	41324
FGSG_11835	500	505	35	34	106	106	71	75
FGSG_11836	187	183	17	14	61	60	37	38
FGSG_11837	21	20	19	17	12	13	1	2
FGSG_00840	11146	11096	1607	1575	13	13	59	56
FGSG_00841	2332	2327	268	257	472	473	103	102
FGSG_00842	617	630	108	98	134	132	34	32
FGSG_11838	51	45	4	4	1	1	3	3
FGSG_00843	1897	1887	170	174	14	14	14	15
FGSG_00844	45	45	11	12	0	0	2	2
FGSG_00845	9840	9809	538	526	329	326	131	126
FGSG_11839	4	4	5	4	12	12	5	6
FGSG_00846	1035	1048	164	160	503	515	131	135
FGSG_11840	181	171	22	17	33	29	27	27
FGSG_00847	340	356	42	36	57	57	30	28
FGSG_00848	113	112	17	17	1	1	11	12
FGSG_00849	1414	1403	233	222	39	39	114	112
FGSG_11841	1	1	0	0	0	0	0	0
FGSG_00850	5	5	3	3	0	0	2	2
FGSG_00851	3	3	0	0	2	2	0	0
FGSG_00852	1681	1662	158	156	104	100	14	14
FGSG_11842	1079	1074	33	33	21	21	12	12
FGSG_00853	0	0	0	0	0	0	0	0
FGSG_20513	0	0	1	1	0	0	3	3
FGSG_11843	699	694	75	74	7	7	30	30
FGSG_00855	934	923	49	50	28	32	36	37
FGSG_00856	6503	6577	694	696	135	138	120	122
FGSG_00857	2342	2338	289	288	2004	2000	933	936
FGSG_11844	3	2	1	1	10	10	8	6
FGSG_00858	21	21	1	2	1	1	5	7
FGSG_11845	668	702	48	45	13	13	5	5
FGSG_00859	544	500	69	67	27	26	12	13
FGSG_11846	88	89	10	11	15	14	7	6
FGSG_00860	12285	12298	852	850	1130	1130	326	331
FGSG_00861	6614	6619	386	380	290	292	32	32
FGSG_00862	304	305	35	34	13	13	26	30
FGSG_00863	11291	11268	868	851	158	158	313	314
FGSG_00864	0	0	0	0	0	0	0	0
FGSG_00865	669	666	111	108	13	13	29	29
FGSG_00866	2138	2129	197	200	32	32	51	50
FGSG_00867	2	2	1	1	0	0	1	1
FGSG_00868	82	77	5	5	0	0	2	1
FGSG_00869	2988	2995	313	316	38	40	45	45
FGSG_00870	932	933	48	49	12	11	7	7
FGSG_00871	987	985	73	75	46	44	22	23
FGSG_00872	1490	1487	218	221	83	83	243	244
FGSG_00873	86	86	7	7	8	8	9	10
FGSG_00874	1040	1035	95	101	5	5	15	14
FGSG_00875	1440	1435	129	130	41	40	41	39
FGSG_00876	38	38	6	6	7	7	18	18
FGSG_00877	1382	1407	82	81	88	90	23	24
FGSG_00878	408	406	31	29	874	873	119	115
FGSG_00879	1	1	0	0	0	0	1	1
FGSG_20514	0	0	0	3	0	0	2	2
FGSG_00880	34	34	3	3	0	0	1	1
FGSG_11847	51	50	2	2	6	6	1	1
FGSG_11848	930	922	203	203	18	18	38	39
FGSG_00882	351	352	48	45	15	15	8	9
FGSG_00883	7694	7643	626	617	197	197	128	128
FGSG_11849	24	27	1	2	16	11	2	1
FGSG_00884	915	910	36	36	44	44	9	11
FGSG_00885	28	27	0	1	31	31	3	3
FGSG_11850	7410	7326	434	426	152	148	122	121
FGSG_11851	1810	1714	163	134	26	23	18	16
FGSG_11852	2650	2667	210	217	48	49	35	37
FGSG_00886	1246	1242	77	75	80	80	13	13
FGSG_00887	3996	4007	257	261	380	383	174	176
FGSG_11853	28	28	6	6	9	9	12	12
FGSG_11854	550	550	31	32	6	6	2	3
FGSG_00889	0	0	5	5	2	2	4	5
FGSG_00890	230	247	43	43	0	1	11	11
FGSG_00891	3	3	0	0	1	1	0	0
FGSG_11855	1059	995	64	59	7	7	2	2
FGSG_00892	2416	2428	203	206	13	13	5	5
FGSG_00893	494	492	31	29	24	24	30	33
FGSG_00894	2164	2159	149	153	17	17	18	15
FGSG_00895	2	2	2	2	0	0	3	3
FGSG_00896	70	76	10	10	1	1	1	2
FGSG_00897	114	118	14	16	6	6	5	5
FGSG_00898	5207	5193	376	378	67	67	94	94
FGSG_00899	1266	1275	248	243	16	17	13	13
FGSG_00900	23246	23225	1360	1353	1218	1225	238	235
FGSG_00901	101	106	10	12	6	6	4	4
FGSG_11856	1040	1050	155	155	27	27	21	21
FGSG_00902	871	864	77	72	16	16	15	15
FGSG_00903	479	479	30	29	2	2	2	3
FGSG_00904	490	488	44	46	17	17	26	28
FGSG_00905	475	468	89	88	19	19	16	14
FGSG_00906	3323	3303	266	260	324	325	110	112
FGSG_00907	659	626	30	26	2432	2331	390	363
FGSG_00908	1458	1442	65	65	212	216	43	45
FGSG_00909	944	942	76	73	2	2	26	25
FGSG_00910	460	462	52	54	12	12	37	37
FGSG_00911	853	848	109	112	0	0	9	9
FGSG_00912	1573	1569	129	125	36	34	32	31
FGSG_00913	271	272	11	11	5	4	1	1
FGSG_00914	121	113	14	12	3	3	4	4
FGSG_00915	466	470	12	13	2	2	0	0
FGSG_00916	5121	5135	1265	1255	394	400	115	111
FGSG_00917	2402	2441	257	281	2	2	55	59
FGSG_00918	97	99	2	4	0	0	1	1
FGSG_11857	0	0	1	1	0	0	1	1
FGSG_00919	6	5	0	0	0	0	0	0
FGSG_11858	7	7	5	5	0	0	4	5
FGSG_00920	14	14	0	0	3	3	2	2
FGSG_00921	37152	36869	2219	2169	307	303	227	226
FGSG_11859	0	0	1	1	0	0	0	0
FGSG_11860	0	0	1	1	0	0	0	0
FGSG_11861	23	20	1	0	0	0	0	0
FGSG_00922	23	23	2	3	0	0	0	0
FGSG_00923	506	504	34	34	4	4	3	3
FGSG_11862	822	819	46	52	10	12	1	2
FGSG_00924	950	971	104	109	21	21	10	10
